timestamp,device_id,sensor_type,value
2003-11-01 18:51:44,BEARING_4,vibration,0.125044
2003-11-01 19:01:44,BEARING_4,vibration,0.124857
2003-11-01 19:11:44,BEARING_4,vibration,0.126275
2003-11-01 19:21:44,BEARING_4,vibration,0.12486
2003-11-01 19:31:44,BEARING_4,vibration,0.125154
2003-11-01 19:41:44,BEARING_4,vibration,0.1246
2003-11-01 19:51:44,BEARING_4,vibration,0.124865
2003-11-01 20:01:44,BEARING_4,vibration,0.126025
2003-11-01 20:11:44,BEARING_4,vibration,0.125889
2003-11-01 20:21:44,BEARING_4,vibration,0.119422
2003-11-01 20:31:44,BEARING_4,vibration,0.12395
2003-11-01 20:41:44,BEARING_4,vibration,0.124709
2003-11-01 20:51:44,BEARING_4,vibration,0.124885
2003-11-01 21:01:44,BEARING_4,vibration,0.125217
2003-11-01 21:11:44,BEARING_4,vibration,0.12558
2003-11-01 21:21:44,BEARING_4,vibration,0.125508
2003-11-01 21:31:44,BEARING_4,vibration,0.128599
2003-11-01 21:41:44,BEARING_4,vibration,0.124934
2003-11-01 21:51:44,BEARING_4,vibration,0.131901
2003-11-01 22:01:44,BEARING_4,vibration,0.125138
2003-11-01 22:11:44,BEARING_4,vibration,0.126842
2003-11-01 22:21:44,BEARING_4,vibration,0.123271
2003-11-01 22:31:44,BEARING_4,vibration,0.125097
2003-11-01 22:41:44,BEARING_4,vibration,0.126672
2003-11-01 22:51:44,BEARING_4,vibration,0.125295
2003-11-01 23:01:44,BEARING_4,vibration,0.12497
2003-11-01 23:11:44,BEARING_4,vibration,0.125371
2003-11-01 23:21:44,BEARING_4,vibration,0.125078
2003-11-01 23:31:44,BEARING_4,vibration,0.124897
2003-11-01 23:41:44,BEARING_4,vibration,0.121446
2003-11-01 23:51:44,BEARING_4,vibration,0.119265
2003-11-03 09:53:55,BEARING_4,vibration,0.125904
2003-11-03 10:01:44,BEARING_4,vibration,0.126162
2003-11-03 10:11:44,BEARING_4,vibration,0.125785
2003-11-03 10:21:44,BEARING_4,vibration,0.126372
2003-11-03 10:31:44,BEARING_4,vibration,0.125883
2003-11-03 10:41:44,BEARING_4,vibration,0.125136
2003-11-03 10:51:44,BEARING_4,vibration,0.126161
2003-11-03 11:01:44,BEARING_4,vibration,0.125157
2003-11-03 11:11:44,BEARING_4,vibration,0.125794
2003-11-03 11:21:44,BEARING_4,vibration,0.126152
2003-11-03 11:31:44,BEARING_4,vibration,0.126012
2003-11-03 11:41:44,BEARING_4,vibration,0.12541
2003-11-03 11:51:44,BEARING_4,vibration,0.126452
2003-11-03 12:01:44,BEARING_4,vibration,0.12563
2003-11-03 12:11:44,BEARING_4,vibration,0.126135
2003-11-03 12:21:44,BEARING_4,vibration,0.126218
2003-11-03 12:31:44,BEARING_4,vibration,0.127776
2003-11-03 12:41:44,BEARING_4,vibration,0.127618
2003-11-03 12:51:44,BEARING_4,vibration,0.126217
2003-11-03 13:01:44,BEARING_4,vibration,0.126559
2003-11-03 13:11:44,BEARING_4,vibration,0.126342
2003-11-03 13:21:44,BEARING_4,vibration,0.125353
2003-11-03 13:31:44,BEARING_4,vibration,0.127052
2003-11-03 13:41:44,BEARING_4,vibration,0.125839
2003-11-03 13:51:44,BEARING_4,vibration,0.12583
2003-11-03 14:01:44,BEARING_4,vibration,0.12635
2003-11-03 14:11:44,BEARING_4,vibration,0.125828
2003-11-03 14:21:44,BEARING_4,vibration,0.124726
2003-11-07 14:51:44,BEARING_4,vibration,0.125787
2003-11-07 15:01:44,BEARING_4,vibration,0.125093
2003-11-07 15:11:44,BEARING_4,vibration,0.124953
2003-11-07 15:21:44,BEARING_4,vibration,0.126032
2003-11-07 15:31:44,BEARING_4,vibration,0.124608
2003-11-07 15:41:44,BEARING_4,vibration,0.123788
2003-11-07 15:51:44,BEARING_4,vibration,0.124562
2003-11-07 16:01:44,BEARING_4,vibration,0.123865
2003-11-07 16:11:44,BEARING_4,vibration,0.124248
2003-11-07 16:21:44,BEARING_4,vibration,0.125003
2003-11-07 16:31:44,BEARING_4,vibration,0.124132
2003-11-07 16:41:44,BEARING_4,vibration,0.123775
2003-11-07 16:51:44,BEARING_4,vibration,0.125397
2003-11-07 17:01:44,BEARING_4,vibration,0.124483
2003-11-07 17:11:44,BEARING_4,vibration,0.121315
2003-11-07 17:21:44,BEARING_4,vibration,0.125147
2003-11-07 17:31:44,BEARING_4,vibration,0.124581
2003-11-07 17:41:44,BEARING_4,vibration,0.124005
2003-11-07 17:51:44,BEARING_4,vibration,0.125854
2003-11-07 18:01:44,BEARING_4,vibration,0.124299
2003-11-07 18:11:44,BEARING_4,vibration,0.124176
2003-11-07 18:21:44,BEARING_4,vibration,0.125128
2003-11-07 18:31:44,BEARING_4,vibration,0.124733
2003-11-07 18:41:44,BEARING_4,vibration,0.124303
2003-11-07 18:51:44,BEARING_4,vibration,0.125843
2003-11-07 19:01:44,BEARING_4,vibration,0.12451
2003-11-07 19:11:44,BEARING_4,vibration,0.124504
2003-11-07 19:21:44,BEARING_4,vibration,0.125544
2003-11-07 19:31:44,BEARING_4,vibration,0.123633
2003-11-07 19:41:44,BEARING_4,vibration,0.124747
2003-11-07 19:51:44,BEARING_4,vibration,0.125629
2003-11-07 20:01:44,BEARING_4,vibration,0.125518
2003-11-07 20:11:44,BEARING_4,vibration,0.124444
2003-11-07 20:21:44,BEARING_4,vibration,0.125899
2003-11-07 20:31:44,BEARING_4,vibration,0.124798
2003-11-07 20:41:44,BEARING_4,vibration,0.124882
2003-11-07 20:51:44,BEARING_4,vibration,0.125684
2003-11-07 21:01:44,BEARING_4,vibration,0.124504
2003-11-07 21:11:44,BEARING_4,vibration,0.124387
2003-11-07 21:21:44,BEARING_4,vibration,0.125205
2003-11-07 21:31:44,BEARING_4,vibration,0.124812
2003-11-07 21:41:44,BEARING_4,vibration,0.124034
2003-11-07 21:51:44,BEARING_4,vibration,0.125042
2003-11-07 22:01:44,BEARING_4,vibration,0.12433
2003-11-07 22:11:44,BEARING_4,vibration,0.124328
2003-11-07 22:21:44,BEARING_4,vibration,0.125645
2003-11-07 22:31:44,BEARING_4,vibration,0.124213
2003-11-07 22:41:44,BEARING_4,vibration,0.12427
2003-11-08 10:22:19,BEARING_4,vibration,0.123435
2003-11-08 10:31:44,BEARING_4,vibration,0.125974
2003-11-08 10:41:44,BEARING_4,vibration,0.124238
2003-11-08 10:51:44,BEARING_4,vibration,0.124274
2003-11-08 11:01:44,BEARING_4,vibration,0.124171
2003-11-08 11:11:44,BEARING_4,vibration,0.124736
2003-11-08 11:21:44,BEARING_4,vibration,0.125052
2003-11-08 11:31:44,BEARING_4,vibration,0.124789
2003-11-08 11:41:44,BEARING_4,vibration,0.124662
2003-11-08 11:51:44,BEARING_4,vibration,0.124486
2003-11-08 12:01:44,BEARING_4,vibration,0.124227
2003-11-08 12:11:44,BEARING_4,vibration,0.12412
2003-11-08 12:21:44,BEARING_4,vibration,0.124121
2003-11-08 12:31:44,BEARING_4,vibration,0.124111
2003-11-08 12:41:44,BEARING_4,vibration,0.124398
2003-11-08 12:51:44,BEARING_4,vibration,0.124304
2003-11-08 13:01:44,BEARING_4,vibration,0.123664
2003-11-08 13:11:44,BEARING_4,vibration,0.124323
2003-11-08 13:21:44,BEARING_4,vibration,0.123654
2003-11-08 13:31:44,BEARING_4,vibration,0.124452
2003-11-08 13:41:44,BEARING_4,vibration,0.124381
2003-11-08 13:51:44,BEARING_4,vibration,0.124294
2003-11-08 14:01:44,BEARING_4,vibration,0.12428
2003-11-08 14:11:44,BEARING_4,vibration,0.124417
2003-11-08 14:21:44,BEARING_4,vibration,0.123744
2003-11-08 14:31:44,BEARING_4,vibration,0.124152
2003-11-08 14:41:44,BEARING_4,vibration,0.124316
2003-11-08 14:51:44,BEARING_4,vibration,0.124664
2003-11-08 15:01:44,BEARING_4,vibration,0.124119
2003-11-08 15:11:44,BEARING_4,vibration,0.123675
2003-11-08 15:21:44,BEARING_4,vibration,0.123716
2003-11-08 15:31:44,BEARING_4,vibration,0.123772
2003-11-08 15:41:44,BEARING_4,vibration,0.124522
2003-11-08 15:51:44,BEARING_4,vibration,0.123832
2003-11-08 16:01:44,BEARING_4,vibration,0.123777
2003-11-08 16:11:44,BEARING_4,vibration,0.123801
2003-11-08 16:21:44,BEARING_4,vibration,0.123874
2003-11-08 16:31:44,BEARING_4,vibration,0.124279
2003-11-08 16:41:44,BEARING_4,vibration,0.124083
2003-11-08 16:51:44,BEARING_4,vibration,0.123661
2003-11-08 17:01:44,BEARING_4,vibration,0.123706
2003-11-08 17:11:44,BEARING_4,vibration,0.123856
2003-11-08 17:21:44,BEARING_4,vibration,0.124071
2003-11-08 17:31:44,BEARING_4,vibration,0.123839
2003-11-08 17:41:44,BEARING_4,vibration,0.115333
2003-11-08 17:51:44,BEARING_4,vibration,0.123683
2003-11-08 18:01:44,BEARING_4,vibration,0.124133
2003-11-08 18:11:44,BEARING_4,vibration,0.123888
2003-11-08 18:21:44,BEARING_4,vibration,0.123517
2003-11-08 18:31:44,BEARING_4,vibration,0.114442
2003-11-08 18:41:44,BEARING_4,vibration,0.123941
2003-11-08 18:51:44,BEARING_4,vibration,0.123704
2003-11-08 19:01:44,BEARING_4,vibration,0.123769
2003-11-08 19:11:44,BEARING_4,vibration,0.124325
2003-11-08 19:21:44,BEARING_4,vibration,0.121356
2003-11-08 19:31:44,BEARING_4,vibration,0.125133
2003-11-08 19:41:44,BEARING_4,vibration,0.124547
2003-11-08 19:51:44,BEARING_4,vibration,0.123631
2003-11-08 20:01:44,BEARING_4,vibration,0.123097
2003-11-08 20:11:44,BEARING_4,vibration,0.124125
2003-11-08 20:21:44,BEARING_4,vibration,0.124199
2003-11-08 20:31:44,BEARING_4,vibration,0.124424
2003-11-08 20:41:44,BEARING_4,vibration,0.123506
2003-11-08 20:51:44,BEARING_4,vibration,0.123667
2003-11-08 21:01:44,BEARING_4,vibration,0.124211
2003-11-08 21:11:44,BEARING_4,vibration,0.123713
2003-11-08 21:21:44,BEARING_4,vibration,0.124046
2003-11-08 21:31:44,BEARING_4,vibration,0.124292
2003-11-08 21:41:44,BEARING_4,vibration,0.124401
2003-11-08 21:51:44,BEARING_4,vibration,0.123846
2003-11-08 22:01:44,BEARING_4,vibration,0.123975
2003-11-08 22:11:44,BEARING_4,vibration,0.124204
2003-11-08 22:21:44,BEARING_4,vibration,0.124465
2003-11-08 22:31:44,BEARING_4,vibration,0.123723
2003-11-08 22:41:44,BEARING_4,vibration,0.123682
2003-11-08 22:51:44,BEARING_4,vibration,0.123843
2003-11-08 23:01:44,BEARING_4,vibration,0.124471
2003-11-08 23:11:44,BEARING_4,vibration,0.124006
2003-11-08 23:21:44,BEARING_4,vibration,0.123432
2003-11-08 23:31:44,BEARING_4,vibration,0.123789
2003-11-08 23:41:44,BEARING_4,vibration,0.124128
2003-11-08 23:51:44,BEARING_4,vibration,0.142542
2003-11-09 00:01:44,BEARING_4,vibration,0.100556
2003-11-09 00:11:44,BEARING_4,vibration,0.123884
2003-11-09 00:21:44,BEARING_4,vibration,0.124349
2003-11-09 00:31:44,BEARING_4,vibration,0.123996
2003-11-09 00:41:44,BEARING_4,vibration,0.124148
2003-11-09 00:51:44,BEARING_4,vibration,0.124038
2003-11-09 01:01:44,BEARING_4,vibration,0.123518
2003-11-09 01:11:44,BEARING_4,vibration,0.12381
2003-11-09 01:21:44,BEARING_4,vibration,0.124114
2003-11-09 01:31:44,BEARING_4,vibration,0.124261
2003-11-09 01:41:44,BEARING_4,vibration,0.123644
2003-11-09 01:51:44,BEARING_4,vibration,0.124272
2003-11-09 02:01:44,BEARING_4,vibration,0.123669
2003-11-09 02:11:44,BEARING_4,vibration,0.124041
2003-11-09 02:21:44,BEARING_4,vibration,0.123803
2003-11-09 02:31:44,BEARING_4,vibration,0.124371
2003-11-09 02:41:44,BEARING_4,vibration,0.123616
2003-11-09 02:51:44,BEARING_4,vibration,0.123547
2003-11-09 03:01:44,BEARING_4,vibration,0.123881
2003-11-09 03:11:44,BEARING_4,vibration,0.124423
2003-11-09 03:21:44,BEARING_4,vibration,0.123732
2003-11-09 03:31:44,BEARING_4,vibration,0.124123
2003-11-09 03:41:44,BEARING_4,vibration,0.123245
2003-11-09 03:51:44,BEARING_4,vibration,0.126099
2003-11-09 04:01:44,BEARING_4,vibration,0.123419
2003-11-09 04:11:44,BEARING_4,vibration,0.122167
2003-11-09 04:21:44,BEARING_4,vibration,0.123946
2003-11-09 04:31:44,BEARING_4,vibration,0.124495
2003-11-09 04:41:44,BEARING_4,vibration,0.124074
2003-11-09 04:51:44,BEARING_4,vibration,0.124035
2003-11-09 05:01:44,BEARING_4,vibration,0.124478
2003-11-09 05:11:44,BEARING_4,vibration,0.123876
2003-11-09 05:21:44,BEARING_4,vibration,0.124012
2003-11-09 05:31:44,BEARING_4,vibration,0.123501
2003-11-09 05:41:44,BEARING_4,vibration,0.12407
2003-11-09 05:51:44,BEARING_4,vibration,0.124193
2003-11-09 06:01:44,BEARING_4,vibration,0.12431
2003-11-09 06:11:44,BEARING_4,vibration,0.123976
2003-11-09 06:21:44,BEARING_4,vibration,0.123982
2003-11-09 06:31:44,BEARING_4,vibration,0.12383
2003-11-09 06:41:44,BEARING_4,vibration,0.128673
2003-11-09 06:51:44,BEARING_4,vibration,0.123366
2003-11-09 07:01:44,BEARING_4,vibration,0.124234
2003-11-09 07:11:44,BEARING_4,vibration,0.122868
2003-11-09 07:21:44,BEARING_4,vibration,0.123802
2003-11-09 07:31:44,BEARING_4,vibration,0.124322
2003-11-09 07:41:44,BEARING_4,vibration,0.123992
2003-11-09 07:51:44,BEARING_4,vibration,0.123642
2003-11-09 08:01:44,BEARING_4,vibration,0.124153
2003-11-09 08:11:44,BEARING_4,vibration,0.125429
2003-11-09 08:20:39,BEARING_4,vibration,0.124013
2003-11-09 08:25:58,BEARING_4,vibration,0.124588
2003-11-09 08:35:58,BEARING_4,vibration,0.12421
2003-11-09 08:45:58,BEARING_4,vibration,0.125467
2003-11-09 08:55:58,BEARING_4,vibration,0.124232
2003-11-09 09:05:58,BEARING_4,vibration,0.124306
2003-11-09 09:15:58,BEARING_4,vibration,0.125318
2003-11-09 09:25:58,BEARING_4,vibration,0.123448
2003-11-09 09:35:58,BEARING_4,vibration,0.124717
2003-11-09 09:45:58,BEARING_4,vibration,0.124869
2003-11-09 09:55:58,BEARING_4,vibration,0.124026
2003-11-09 10:05:58,BEARING_4,vibration,0.12434
2003-11-09 10:15:58,BEARING_4,vibration,0.125263
2003-11-09 10:25:58,BEARING_4,vibration,0.123954
2003-11-09 10:35:58,BEARING_4,vibration,0.12388
2003-11-09 10:45:58,BEARING_4,vibration,0.125191
2003-11-09 10:55:58,BEARING_4,vibration,0.12402
2003-11-09 11:05:58,BEARING_4,vibration,0.123747
2003-11-09 11:15:58,BEARING_4,vibration,0.12459
2003-11-09 11:25:58,BEARING_4,vibration,0.124333
2003-11-09 11:35:58,BEARING_4,vibration,0.123809
2003-11-09 11:45:58,BEARING_4,vibration,0.125179
2003-11-09 11:55:58,BEARING_4,vibration,0.123908
2003-11-09 12:05:58,BEARING_4,vibration,0.124203
2003-11-09 12:15:58,BEARING_4,vibration,0.124921
2003-11-09 12:25:58,BEARING_4,vibration,0.12377
2003-11-09 12:35:58,BEARING_4,vibration,0.12398
2003-11-09 12:45:58,BEARING_4,vibration,0.124974
2003-11-09 12:55:58,BEARING_4,vibration,0.12353
2003-11-09 13:05:58,BEARING_4,vibration,0.124231
2003-11-09 13:15:58,BEARING_4,vibration,0.125321
2003-11-09 13:25:58,BEARING_4,vibration,0.124669
2003-11-09 13:35:58,BEARING_4,vibration,0.123157
2003-11-09 13:45:58,BEARING_4,vibration,0.124872
2003-11-09 13:55:58,BEARING_4,vibration,0.123932
2003-11-09 14:05:58,BEARING_4,vibration,0.120666
2003-11-09 14:15:58,BEARING_4,vibration,0.124809
2003-11-09 14:25:58,BEARING_4,vibration,0.124869
2003-11-09 14:35:58,BEARING_4,vibration,0.123696
2003-11-09 14:45:58,BEARING_4,vibration,0.124685
2003-11-09 14:55:58,BEARING_4,vibration,0.123421
2003-11-09 15:05:58,BEARING_4,vibration,0.124086
2003-11-09 15:15:58,BEARING_4,vibration,0.124046
2003-11-09 15:25:58,BEARING_4,vibration,0.124575
2003-11-09 15:35:58,BEARING_4,vibration,0.123769
2003-11-09 15:45:58,BEARING_4,vibration,0.124422
2003-11-09 15:55:58,BEARING_4,vibration,0.123585
2003-11-09 16:05:58,BEARING_4,vibration,0.12434
2003-11-09 16:15:58,BEARING_4,vibration,0.124957
2003-11-09 16:25:58,BEARING_4,vibration,0.124559
2003-11-09 16:35:58,BEARING_4,vibration,0.124378
2003-11-09 16:45:58,BEARING_4,vibration,0.12515
2003-11-09 16:55:58,BEARING_4,vibration,0.123966
2003-11-09 17:05:58,BEARING_4,vibration,0.123776
2003-11-09 17:15:58,BEARING_4,vibration,0.124556
2003-11-09 17:25:58,BEARING_4,vibration,0.123901
2003-11-09 17:35:58,BEARING_4,vibration,0.123927
2003-11-09 17:45:58,BEARING_4,vibration,0.124804
2003-11-09 17:55:58,BEARING_4,vibration,0.123925
2003-11-09 18:05:58,BEARING_4,vibration,0.12359
2003-11-09 18:15:58,BEARING_4,vibration,0.124521
2003-11-09 22:02:15,BEARING_4,vibration,0.122934
2003-11-09 22:05:58,BEARING_4,vibration,0.124203
2003-11-09 22:15:58,BEARING_4,vibration,0.124425
2003-11-09 22:25:58,BEARING_4,vibration,0.123798
2003-11-09 22:35:58,BEARING_4,vibration,0.124092
2003-11-09 22:45:58,BEARING_4,vibration,0.124132
2003-11-09 22:55:58,BEARING_4,vibration,0.124425
2003-11-09 23:05:58,BEARING_4,vibration,0.123553
2003-11-09 23:15:58,BEARING_4,vibration,0.123716
2003-11-09 23:25:58,BEARING_4,vibration,0.123273
2003-11-09 23:35:58,BEARING_4,vibration,0.124134
2003-11-09 23:45:58,BEARING_4,vibration,0.124076
2003-11-09 23:55:58,BEARING_4,vibration,0.123699
2003-11-10 00:05:58,BEARING_4,vibration,0.125267
2003-11-10 00:15:58,BEARING_4,vibration,0.124176
2003-11-10 00:25:58,BEARING_4,vibration,0.123582
2003-11-10 00:35:58,BEARING_4,vibration,0.124604
2003-11-10 00:45:58,BEARING_4,vibration,0.124136
2003-11-10 00:55:58,BEARING_4,vibration,0.123892
2003-11-10 01:05:58,BEARING_4,vibration,0.123601
2003-11-10 01:15:58,BEARING_4,vibration,0.123961
2003-11-10 01:25:58,BEARING_4,vibration,0.123764
2003-11-10 01:35:58,BEARING_4,vibration,0.123402
2003-11-10 01:45:58,BEARING_4,vibration,0.123907
2003-11-10 01:55:58,BEARING_4,vibration,0.124278
2003-11-10 02:05:58,BEARING_4,vibration,0.124006
2003-11-10 02:15:58,BEARING_4,vibration,0.123599
2003-11-10 02:25:58,BEARING_4,vibration,0.123432
2003-11-10 02:35:58,BEARING_4,vibration,0.124056
2003-11-10 02:45:58,BEARING_4,vibration,0.1242
2003-11-10 02:55:58,BEARING_4,vibration,0.123569
2003-11-10 03:05:58,BEARING_4,vibration,0.123745
2003-11-10 03:15:58,BEARING_4,vibration,0.124023
2003-11-10 03:25:58,BEARING_4,vibration,0.124239
2003-11-10 03:35:58,BEARING_4,vibration,0.123462
2003-11-10 03:45:58,BEARING_4,vibration,0.123764
2003-11-10 03:55:58,BEARING_4,vibration,0.123519
2003-11-10 04:05:58,BEARING_4,vibration,0.12454
2003-11-10 04:15:58,BEARING_4,vibration,0.124021
2003-11-10 04:25:58,BEARING_4,vibration,0.124335
2003-11-10 04:35:58,BEARING_4,vibration,0.12355
2003-11-10 04:45:58,BEARING_4,vibration,0.12447
2003-11-10 04:55:58,BEARING_4,vibration,0.123407
2003-11-10 05:05:58,BEARING_4,vibration,0.124164
2003-11-10 05:15:58,BEARING_4,vibration,0.123714
2003-11-10 05:25:58,BEARING_4,vibration,0.123947
2003-11-10 05:35:58,BEARING_4,vibration,0.123382
2003-11-10 05:45:58,BEARING_4,vibration,0.123864
2003-11-10 05:55:58,BEARING_4,vibration,0.123891
2003-11-10 06:05:58,BEARING_4,vibration,0.124128
2003-11-10 06:15:58,BEARING_4,vibration,0.123675
2003-11-10 06:25:58,BEARING_4,vibration,0.123849
2003-11-10 06:35:58,BEARING_4,vibration,0.123635
2003-11-10 06:45:58,BEARING_4,vibration,0.12363
2003-11-10 06:55:58,BEARING_4,vibration,0.123758
2003-11-10 07:05:58,BEARING_4,vibration,0.123725
2003-11-10 07:15:58,BEARING_4,vibration,0.123375
2003-11-10 07:25:58,BEARING_4,vibration,0.124252
2003-11-10 07:35:58,BEARING_4,vibration,0.123213
2003-11-10 07:45:58,BEARING_4,vibration,0.12408
2003-11-10 07:55:58,BEARING_4,vibration,0.123939
2003-11-10 08:05:58,BEARING_4,vibration,0.123385
2003-11-10 08:15:58,BEARING_4,vibration,0.123565
2003-11-10 08:25:58,BEARING_4,vibration,0.123255
2003-11-10 08:35:58,BEARING_4,vibration,0.123964
2003-11-10 08:45:58,BEARING_4,vibration,0.123277
2003-11-10 08:55:58,BEARING_4,vibration,0.123797
2003-11-10 09:05:58,BEARING_4,vibration,0.132945
2003-11-10 09:15:58,BEARING_4,vibration,0.123958
2003-11-10 09:25:58,BEARING_4,vibration,0.13011
2003-11-10 09:35:58,BEARING_4,vibration,0.123199
2003-11-10 09:45:58,BEARING_4,vibration,0.123756
2003-11-10 09:55:58,BEARING_4,vibration,0.124345
2003-11-10 10:05:58,BEARING_4,vibration,0.123483
2003-11-10 10:15:58,BEARING_4,vibration,0.123692
2003-11-10 10:25:58,BEARING_4,vibration,0.123408
2003-11-10 10:35:58,BEARING_4,vibration,0.124128
2003-11-10 10:45:58,BEARING_4,vibration,0.127553
2003-11-10 10:55:58,BEARING_4,vibration,0.122057
2003-11-10 11:05:58,BEARING_4,vibration,0.123847
2003-11-10 11:15:58,BEARING_4,vibration,0.126635
2003-11-10 11:25:58,BEARING_4,vibration,0.124209
2003-11-10 11:35:58,BEARING_4,vibration,0.123178
2003-11-10 11:45:58,BEARING_4,vibration,0.124849
2003-11-10 11:55:58,BEARING_4,vibration,0.123705
2003-11-10 12:05:58,BEARING_4,vibration,0.123233
2003-11-10 12:15:58,BEARING_4,vibration,0.123312
2003-11-10 12:25:58,BEARING_4,vibration,0.127312
2003-11-10 12:35:58,BEARING_4,vibration,0.123451
2003-11-10 12:45:58,BEARING_4,vibration,0.12362
2003-11-10 12:55:58,BEARING_4,vibration,0.124347
2003-11-10 13:05:58,BEARING_4,vibration,0.123226
2003-11-10 13:15:58,BEARING_4,vibration,0.123504
2003-11-10 13:25:58,BEARING_4,vibration,0.123327
2003-11-10 13:35:58,BEARING_4,vibration,0.123816
2003-11-10 13:45:58,BEARING_4,vibration,0.123985
2003-11-10 13:55:58,BEARING_4,vibration,0.123893
2003-11-10 14:05:58,BEARING_4,vibration,0.12349
2003-11-10 14:15:58,BEARING_4,vibration,0.124055
2003-11-10 14:25:58,BEARING_4,vibration,0.123194
2003-11-10 14:35:58,BEARING_4,vibration,0.124082
2003-11-10 14:45:58,BEARING_4,vibration,0.122488
2003-11-10 14:55:58,BEARING_4,vibration,0.130282
2003-11-10 15:05:58,BEARING_4,vibration,0.120668
2003-11-10 15:15:58,BEARING_4,vibration,0.15106
2003-11-10 15:25:58,BEARING_4,vibration,0.124046
2003-11-10 15:35:58,BEARING_4,vibration,0.123343
2003-11-10 15:45:58,BEARING_4,vibration,0.124524
2003-11-10 15:55:58,BEARING_4,vibration,0.123475
2003-11-10 16:05:58,BEARING_4,vibration,0.123517
2003-11-10 16:15:58,BEARING_4,vibration,0.123541
2003-11-10 16:25:58,BEARING_4,vibration,0.122844
2003-11-14 11:02:17,BEARING_4,vibration,0.123318
2003-11-14 11:12:17,BEARING_4,vibration,0.125744
2003-11-14 11:22:17,BEARING_4,vibration,0.125559
2003-11-14 11:32:17,BEARING_4,vibration,0.124731
2003-11-14 11:42:17,BEARING_4,vibration,0.125326
2003-11-14 11:52:17,BEARING_4,vibration,0.123964
2003-11-14 12:02:17,BEARING_4,vibration,0.12409
2003-11-14 12:12:17,BEARING_4,vibration,0.124431
2003-11-14 12:22:17,BEARING_4,vibration,0.124682
2003-11-14 12:32:17,BEARING_4,vibration,0.124003
2003-11-14 12:42:17,BEARING_4,vibration,0.123333
2003-11-14 12:52:17,BEARING_4,vibration,0.124311
2003-11-14 13:02:17,BEARING_4,vibration,0.123193
2003-11-14 13:12:17,BEARING_4,vibration,0.124424
2003-11-14 13:22:17,BEARING_4,vibration,0.124646
2003-11-14 13:32:17,BEARING_4,vibration,0.123505
2003-11-14 13:42:17,BEARING_4,vibration,0.123963
2003-11-14 13:52:17,BEARING_4,vibration,0.124441
2003-11-14 14:02:17,BEARING_4,vibration,0.122987
2003-11-14 14:12:17,BEARING_4,vibration,0.123468
2003-11-14 14:22:17,BEARING_4,vibration,0.124059
2003-11-14 14:32:17,BEARING_4,vibration,0.123204
2003-11-14 14:42:17,BEARING_4,vibration,0.127072
2003-11-14 14:52:17,BEARING_4,vibration,0.124134
2003-11-14 15:02:17,BEARING_4,vibration,0.091267
2003-11-14 15:12:17,BEARING_4,vibration,0.123589
2003-11-14 15:22:17,BEARING_4,vibration,0.12439
2003-11-14 15:32:17,BEARING_4,vibration,0.153833
2003-11-14 15:42:17,BEARING_4,vibration,0.123627
2003-11-14 15:52:17,BEARING_4,vibration,0.138878
2003-11-14 16:02:17,BEARING_4,vibration,0.125767
2003-11-14 16:12:17,BEARING_4,vibration,0.12552
2003-11-14 16:22:17,BEARING_4,vibration,0.105797
2003-11-14 16:32:17,BEARING_4,vibration,0.121949
2003-11-14 16:42:17,BEARING_4,vibration,0.12438
2003-11-14 16:52:17,BEARING_4,vibration,0.124541
2003-11-14 17:02:17,BEARING_4,vibration,0.123932
2003-11-14 17:12:17,BEARING_4,vibration,0.120383
2003-11-14 17:52:14,BEARING_4,vibration,0.12418
2003-11-14 17:58:46,BEARING_4,vibration,0.124255
2003-11-14 18:08:46,BEARING_4,vibration,0.124093
2003-11-14 18:18:46,BEARING_4,vibration,0.123975
2003-11-14 18:28:46,BEARING_4,vibration,0.124616
2003-11-14 18:38:46,BEARING_4,vibration,0.124041
2003-11-14 18:48:46,BEARING_4,vibration,0.123896
2003-11-14 18:58:46,BEARING_4,vibration,0.125063
2003-11-14 19:08:46,BEARING_4,vibration,0.124074
2003-11-14 19:18:46,BEARING_4,vibration,0.123801
2003-11-14 19:28:46,BEARING_4,vibration,0.124857
2003-11-14 19:38:46,BEARING_4,vibration,0.123842
2003-11-14 19:48:46,BEARING_4,vibration,0.12365
2003-11-14 19:58:46,BEARING_4,vibration,0.124545
2003-11-14 20:08:46,BEARING_4,vibration,0.123925
2003-11-14 20:18:46,BEARING_4,vibration,0.123816
2003-11-14 20:28:46,BEARING_4,vibration,0.125184
2003-11-14 20:38:46,BEARING_4,vibration,0.124266
2003-11-14 20:48:46,BEARING_4,vibration,0.123941
2003-11-14 20:58:46,BEARING_4,vibration,0.125134
2003-11-14 21:08:46,BEARING_4,vibration,0.124039
2003-11-14 21:18:46,BEARING_4,vibration,0.12151
2003-11-14 21:28:46,BEARING_4,vibration,0.114123
2003-11-14 21:38:46,BEARING_4,vibration,0.113725
2003-11-14 21:48:46,BEARING_4,vibration,0.120224
2003-11-14 21:58:46,BEARING_4,vibration,0.124276
2003-11-14 22:08:46,BEARING_4,vibration,0.174453
2003-11-14 22:18:46,BEARING_4,vibration,0.122405
2003-11-14 22:28:46,BEARING_4,vibration,0.125478
2003-11-14 22:38:46,BEARING_4,vibration,0.120883
2003-11-14 22:48:46,BEARING_4,vibration,0.144107
2003-11-14 22:58:46,BEARING_4,vibration,0.112881
